movieId,title,genres,genres_clean,tags_clean,title_tokens,year_token,soup
65037,Ben X (2007),Drama,drama,,ben x,yr2007,drama drama drama ben x yr2007
65088,Bedtime Stories (2008),Adventure|Children|Comedy,adventure children comedy,,bedtime stories,yr2008,adventure children comedy adventure children comedy adventure children comedy bedtime stories yr2008
65126,Choke (2008),Comedy|Drama,comedy drama,,choke,yr2008,comedy drama comedy drama comedy drama choke yr2008
65130,Revolutionary Road (2008),Drama|Romance,drama romance,,revolutionary road,yr2008,drama romance drama romance drama romance revolutionary road yr2008
65133,Blackadder Back & Forth (1999),Comedy,comedy,,blackadder back forth,yr1999,comedy comedy comedy blackadder back forth yr1999
65135,Blackadder's Christmas Carol (1988),Comedy,comedy,,blackadder s christmas carol,yr1988,comedy comedy comedy blackadder s christmas carol yr1988
65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,documentary,,dear zachary letter son about his father,yr2008,documentary documentary documentary dear zachary letter son about his father yr2008
65193,Wild Child (2008),Drama|Romance,drama romance,,wild child,yr2008,drama romance drama romance drama romance wild child yr2008
65216,Defiance (2008),Drama|Thriller|War,drama thriller war,,defiance,yr2008,drama thriller war drama thriller war drama thriller war defiance yr2008
65225,Zeitgeist: Addendum (2008),Documentary,documentary,,zeitgeist addendum,yr2008,documentary documentary documentary zeitgeist addendum yr2008
65230,Marley & Me (2008),Comedy|Drama,comedy drama,,marley me,yr2008,comedy drama comedy drama comedy drama marley me yr2008
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,adventure animation children fantasy,,ponyo gake no ue no ponyo,yr2008,adventure animation children fantasy adventure animation children fantasy adventure animation children fantasy ponyo gake no ue no ponyo yr2008
65350,"General Died at Dawn, The (1936)",Adventure|Crime|Thriller,adventure crime thriller,,general died dawn,yr1936,adventure crime thriller adventure crime thriller adventure crime thriller general died dawn yr1936
65359,Earthsea (Legend of Earthsea) (2004),Adventure|Drama|Fantasy,adventure drama fantasy,,earthsea legend earthsea,yr2004,adventure drama fantasy adventure drama fantasy adventure drama fantasy earthsea legend earthsea yr2004
65514,Ip Man (2008),Action|Drama|War,action drama war,,ip man,yr2008,action drama war action drama war action drama war ip man yr2008
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,adventure animation children comedy fantasy,,tale despereaux,yr2008,adventure animation children comedy fantasy adventure animation children comedy fantasy adventure animation children comedy fantasy tale despereaux yr2008
65585,Bride Wars (2009),Comedy|Romance,comedy romance,,bride wars,yr2009,comedy romance comedy romance comedy romance bride wars yr2009
65588,"Gamers, The: Dorkness Rising (2008)",Action|Adventure|Comedy|Fantasy,action adventure comedy fantasy,,gamers dorkness rising,yr2008,action adventure comedy fantasy action adventure comedy fantasy action adventure comedy fantasy gamers dorkness rising yr2008
65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),Action|Crime|Drama|Thriller,action crime drama thriller,,mesrine killer instinct l instinct de mort,yr2008,action crime drama thriller action crime drama thriller action crime drama thriller mesrine killer instinct l instinct de mort yr2008
65601,My Bloody Valentine 3-D (2009),Horror|Thriller,horror thriller,,my bloody valentine d,yr2009,horror thriller horror thriller horror thriller my bloody valentine d yr2009
65631,Battle in Seattle (2007),Action|Drama,action drama,,battle seattle,yr2007,action drama action drama action drama battle seattle yr2007
65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,scifi thriller,,timecrimes cronocr menes los,yr2007,scifi thriller scifi thriller scifi thriller timecrimes cronocr menes los yr2007
65651,Fire and Ice (2008),Adventure|Fantasy,adventure fantasy,,fire ice,yr2008,adventure fantasy adventure fantasy adventure fantasy fire ice yr2008
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,action fantasy horror thriller,,underworld rise lycans,yr2009,action fantasy horror thriller action fantasy horror thriller action fantasy horror thriller underworld rise lycans yr2009
65685,Inkheart (2008),Adventure|Fantasy,adventure fantasy,,inkheart,yr2008,adventure fantasy adventure fantasy adventure fantasy inkheart yr2008
65738,Revenge of the Nerds III: The Next Generation (1992),Comedy,comedy,,revenge nerds next generation,yr1992,comedy comedy comedy revenge nerds next generation yr1992
65740,Revenge of the Nerds IV: Nerds in Love (1994),Comedy|Romance,comedy romance,,revenge nerds nerds love,yr1994,comedy romance comedy romance comedy romance revenge nerds nerds love yr1994
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,action comedy crime,,paul blart mall cop,yr2009,action comedy crime action comedy crime action comedy crime paul blart mall cop yr2009
65810,Notorious (2009),Drama|Musical,drama musical,,notorious,yr2009,drama musical drama musical drama musical notorious yr2009
65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,drama horror mystery thriller,,uninvited,yr2009,drama horror mystery thriller drama horror mystery thriller drama horror mystery thriller uninvited yr2009
65982,Outlander (2008),Action|Adventure|Sci-Fi,action adventure scifi,,outlander,yr2008,action adventure scifi action adventure scifi action adventure scifi outlander yr2008
66090,Eden Lake (2008),Horror|Thriller,horror thriller,,eden lake,yr2008,horror thriller horror thriller horror thriller eden lake yr2008
66097,Coraline (2009),Animation|Fantasy|Thriller,animation fantasy thriller,claymation creepy dark dark fairy tale surreal tim burton,coraline,yr2009,animation fantasy thriller animation fantasy thriller animation fantasy thriller coraline yr2009 claymation creepy dark dark fairy tale surreal tim burton
66171,Push (2009),Sci-Fi|Thriller,scifi thriller,,push,yr2009,scifi thriller scifi thriller scifi thriller push yr2009
66198,"International, The (2009)",Drama|Thriller,drama thriller,,international,yr2009,drama thriller drama thriller drama thriller international yr2009
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,comedy drama romance,,he s just not into you,yr2009,comedy drama romance comedy drama romance comedy drama romance he s just not into you yr2009
66240,Dead Like Me: Life After Death (2009),Comedy|Fantasy,comedy fantasy,,dead like me life after death,yr2009,comedy fantasy comedy fantasy comedy fantasy dead like me life after death yr2009
66297,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi,action animation comedy scifi,,futurama into wild green yonder,yr2009,action animation comedy scifi action animation comedy scifi action animation comedy scifi futurama into wild green yonder yr2009
66310,Frontière(s) (2007),Drama|Horror|Thriller,drama horror thriller,,fronti re s,yr2007,drama horror thriller drama horror thriller drama horror thriller fronti re s yr2007
66320,"11th Hour, The (2007)",Documentary,documentary,,th hour,yr2007,documentary documentary documentary th hour yr2007
66335,Afro Samurai: Resurrection (2009),Animation,animation,,afro samurai resurrection,yr2009,animation animation animation afro samurai resurrection yr2009
66371,Departures (Okuribito) (2008),Drama,drama,,departures okuribito,yr2008,drama drama drama departures okuribito yr2008
66427,My Name Is Bruce (2007),Comedy|Horror,comedy horror,,my name bruce,yr2007,comedy horror comedy horror comedy horror my name bruce yr2007
66509,Funny People (2009),Comedy|Drama,comedy drama,,funny people,yr2009,comedy drama comedy drama comedy drama funny people yr2009
66511,Berlin Calling (2008),Comedy|Drama,comedy drama,,berlin calling,yr2008,comedy drama comedy drama comedy drama berlin calling yr2008
66544,Nuremberg (2000),Drama|War,drama war,,nuremberg,yr2000,drama war drama war drama war nuremberg yr2000
66665,Away We Go (2009),Comedy|Drama|Romance,comedy drama romance,,away we go,yr2009,comedy drama romance comedy drama romance comedy drama romance away we go yr2009
66744,"Divo, Il (2008)",Drama,drama,,divo il,yr2008,drama drama drama divo il yr2008
66783,Friday the 13th (2009),Horror,horror,,friday th,yr2009,horror horror horror friday th yr2009
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,action adventure comedy western,,good bad weird joheunnom nabbeunnom isanghannom,yr2008,action adventure comedy western action adventure comedy western action adventure comedy western good bad weird joheunnom nabbeunnom isanghannom yr2008
66798,"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery,adventure comedy mystery,,pink panther,yr2009,adventure comedy mystery adventure comedy mystery adventure comedy mystery pink panther yr2009
66915,Rock-A-Doodle (1991),Adventure|Animation|Children|Musical,adventure animation children musical,,rock doodle,yr1991,adventure animation children musical adventure animation children musical adventure animation children musical rock doodle yr1991
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,comedy drama musical scifi,joss whedon nathan fillion neil patrick harris parody,dr horrible s sing along blog,yr2008,comedy drama musical scifi comedy drama musical scifi comedy drama musical scifi dr horrible s sing along blog yr2008 joss whedon nathan fillion neil patrick harris parody
66943,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller,comedy crime horror thriller,,cottage,yr2008,comedy crime horror thriller comedy crime horror thriller comedy crime horror thriller cottage yr2008
67087,"I Love You, Man (2009)",Comedy,comedy,andy samberg bromance bromantic comedy jaime pressly jason segel masculinity paul rudd,love you man,yr2009,comedy comedy comedy love you man yr2009 andy samberg bromance bromantic comedy jaime pressly jason segel masculinity paul rudd
67168,Dance of the Dead (2008),Adventure|Comedy|Horror,adventure comedy horror,,dance dead,yr2008,adventure comedy horror adventure comedy horror adventure comedy horror dance dead yr2008
67186,"Haunting in Connecticut, The (2009)",Horror|Thriller,horror thriller,,haunting connecticut,yr2009,horror thriller horror thriller horror thriller haunting connecticut yr2009
67193,Duplicity (2009),Crime|Romance|Thriller,crime romance thriller,,duplicity,yr2009,crime romance thriller crime romance thriller crime romance thriller duplicity yr2009
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,action drama mystery scifi thriller,,knowing,yr2009,action drama mystery scifi thriller action drama mystery scifi thriller action drama mystery scifi thriller knowing yr2009
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,crime drama mystery thriller,,girl dragon tattoo m n som hatar kvinnor,yr2009,crime drama mystery thriller crime drama mystery thriller crime drama mystery thriller girl dragon tattoo m n som hatar kvinnor yr2009
67267,Sunshine Cleaning (2008),Comedy|Drama,comedy drama,,sunshine cleaning,yr2008,comedy drama comedy drama comedy drama sunshine cleaning yr2008
67295,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy,action animation children comedy,,kung fu panda secrets furious,yr2008,action animation children comedy action animation children comedy action animation children comedy kung fu panda secrets furious yr2008
67361,Echelon Conspiracy (2009),Action|Mystery|Thriller,action mystery thriller,,echelon conspiracy,yr2009,action mystery thriller action mystery thriller action mystery thriller echelon conspiracy yr2009
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,animation scifi,,monsters vs aliens,yr2009,animation scifi animation scifi animation scifi monsters vs aliens yr2009
67508,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller,action crime drama thriller,,baader meinhof komplex der,yr2008,action crime drama thriller action crime drama thriller action crime drama thriller baader meinhof komplex der yr2008
67534,Big Stan (2007),Comedy,comedy,,big stan,yr2007,comedy comedy comedy big stan yr2007
67618,Strictly Sexual (2008),Comedy|Drama|Romance,comedy drama romance,,strictly sexual,yr2008,comedy drama romance comedy drama romance comedy drama romance strictly sexual yr2008
67665,Anvil! The Story of Anvil (2008),Documentary|Musical,documentary musical,,anvil story anvil,yr2008,documentary musical documentary musical documentary musical anvil story anvil yr2008
67695,Observe and Report (2009),Action|Comedy,action comedy,seth rogen,observe report,yr2009,action comedy action comedy action comedy observe report yr2009 seth rogen
67734,Adventureland (2009),Comedy|Drama,comedy drama,,adventureland,yr2009,comedy drama comedy drama comedy drama adventureland yr2009
67788,Confessions of a Shopaholic (2009),Comedy|Romance,comedy romance,,confessions shopaholic,yr2009,comedy romance comedy romance comedy romance confessions shopaholic yr2009
67799,The Butterfly Effect 3: Revelations (2009),Drama|Fantasy|Sci-Fi|Thriller,drama fantasy scifi thriller,,butterfly effect revelations,yr2009,drama fantasy scifi thriller drama fantasy scifi thriller drama fantasy scifi thriller butterfly effect revelations yr2009
67888,Man on the Flying Trapeze (1935),Comedy,comedy,,man flying trapeze,yr1935,comedy comedy comedy man flying trapeze yr1935
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,action crime drama thriller,,fast furious fast furious,yr2009,action crime drama thriller action crime drama thriller action crime drama thriller fast furious fast furious yr2009
67997,In the Loop (2009),Comedy,comedy,,loop,yr2009,comedy comedy comedy loop yr2009
68073,Pirate Radio (2009),Comedy|Drama,comedy drama,,pirate radio,yr2009,comedy drama comedy drama comedy drama pirate radio yr2009
68135,17 Again (2009),Comedy|Drama,comedy drama,,again,yr2009,comedy drama comedy drama comedy drama again yr2009
68157,Inglourious Basterds (2009),Action|Drama|War,action drama war,black comedy brad pitt christoph waltz quentin tarantino satire,inglourious basterds,yr2009,action drama war action drama war action drama war inglourious basterds yr2009 black comedy brad pitt christoph waltz quentin tarantino satire
68159,State of Play (2009),Crime|Drama|Thriller,crime drama thriller,,state play,yr2009,crime drama thriller crime drama thriller crime drama thriller state play yr2009
68194,"Damned United, The (2009)",Drama,drama,,damned united,yr2009,drama drama drama damned united yr2009
68205,Crank: High Voltage (2009),Action|Comedy|Crime,action comedy crime,,crank high voltage,yr2009,action comedy crime action comedy crime action comedy crime crank high voltage yr2009
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,drama mystery scifi thriller,2001-like sci-fi solitude,moon,yr2009,drama mystery scifi thriller drama mystery scifi thriller drama mystery scifi thriller moon yr2009 2001-like sci-fi solitude
68269,"Young Victoria, The (2009)",Drama|Romance,drama romance,,young victoria,yr2009,drama romance drama romance drama romance young victoria yr2009
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,action scifi thriller,bad plot comic book hugh jackman ryan reynolds too many characters,x men origins wolverine,yr2009,action scifi thriller action scifi thriller action scifi thriller x men origins wolverine yr2009 bad plot comic book hugh jackman ryan reynolds too many characters
68347,Sin Nombre (2009),Crime|Drama|Thriller,crime drama thriller,,sin nombre,yr2009,crime drama thriller crime drama thriller crime drama thriller sin nombre yr2009
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,action adventure scifi,future lack of development lack of story quick cuts sci-fi simon pegg space space travel time travel,star trek,yr2009,action adventure scifi action adventure scifi action adventure scifi star trek yr2009 future lack of development lack of story quick cuts sci-fi simon pegg space space travel time travel
68444,"Great Buck Howard, The (2008)",Comedy,comedy,,great buck howard,yr2008,comedy comedy comedy great buck howard yr2008
68480,Flatfoot on the Nile (Piedone d'Egitto) (1980),Action|Comedy|Crime,action comedy crime,,flatfoot nile piedone d egitto,yr1980,action comedy crime action comedy crime action comedy crime flatfoot nile piedone d egitto yr1980
68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War,action drama war,,red cliff chi bi xia jue zhan tian xia,yr2009,action drama war action drama war action drama war red cliff chi bi xia jue zhan tian xia yr2009
68522,Earth (2007),Documentary,documentary,,earth,yr2007,documentary documentary documentary earth yr2007
68536,Stanley Kubrick: A Life in Pictures (2001),Documentary,documentary,,stanley kubrick life pictures,yr2001,documentary documentary documentary stanley kubrick life pictures yr2001
68552,Crossing Over (2009),Drama,drama,,crossing over,yr2009,drama drama drama crossing over yr2009
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,crime drama mystery thriller,,angels demons,yr2009,crime drama mystery thriller crime drama mystery thriller crime drama mystery thriller angels demons yr2009
68597,Scorpio (1973),Action|Drama|Thriller,action drama thriller,,scorpio,yr1973,action drama thriller action drama thriller action drama thriller scorpio yr1973
68600,Balls Out: Gary the Tennis Coach (2009),Comedy,comedy,,balls out gary tennis coach,yr2009,comedy comedy comedy balls out gary tennis coach yr2009
68650,Powder Blue (2009),Drama,drama,,powder blue,yr2009,drama drama drama powder blue yr2009
68659,Fanboys (2009),Adventure|Comedy|Drama,adventure comedy drama,,fanboys,yr2009,adventure comedy drama adventure comedy drama adventure comedy drama fanboys yr2009
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,action adventure scifi thriller,artificial intelligence bad acting bad plot bad script christian bale fighting the system franchise new composer post-apocalyptic robots sci-fi sequel,terminator salvation,yr2009,action adventure scifi thriller action adventure scifi thriller action adventure scifi thriller terminator salvation yr2009 artificial intelligence bad acting bad plot bad script christian bale fighting the system franchise new composer post-apocalyptic robots sci-fi sequel
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,action comedy,,night museum battle smithsonian,yr2009,action comedy action comedy action comedy night museum battle smithsonian yr2009
68835,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,adventure fantasy musical romance,,were world mine,yr2008,adventure fantasy musical romance adventure fantasy musical romance adventure fantasy musical romance were world mine yr2008
68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,adventure comedy crime romance,adrien brody con artists funny interesting characters mark ruffalo rachel weisz,brothers bloom,yr2008,adventure comedy crime romance adventure comedy crime romance adventure comedy crime romance brothers bloom yr2008 adrien brody con artists funny interesting characters mark ruffalo rachel weisz
68872,Paisan (Paisà) (1946),Drama|War,drama war,,paisan pais,yr1946,drama war drama war drama war paisan pais yr1946
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance,comedy romance,,do how get married stay single pr te moi ta main,yr2006,comedy romance comedy romance comedy romance do how get married stay single pr te moi ta main yr2006
68932,"Soloist, The (2009)",Drama|Musical,drama musical,,soloist,yr2009,drama musical drama musical drama musical soloist yr2009
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,action animation mystery scifi,recap,neon genesis evangelion death rebirth shin seiki evangelion gekij ban shito shinsei,yr1997,action animation mystery scifi action animation mystery scifi action animation mystery scifi neon genesis evangelion death rebirth shin seiki evangelion gekij ban shito shinsei yr1997 recap
68952,Drag Me to Hell (2009),Comedy|Horror,comedy horror,,drag me hell,yr2009,comedy horror comedy horror comedy horror drag me hell yr2009
68954,Up (2009),Adventure|Animation|Children|Drama,adventure animation children drama,adventure bechdel test:fail bittersweet cartoon children computer animation divorce dogs dreams emotional heartbreaking pixar touching,up,yr2009,adventure animation children drama adventure animation children drama adventure animation children drama up yr2009 adventure bechdel test:fail bittersweet cartoon children computer animation divorce dogs dreams emotional heartbreaking pixar touching
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama,action adventure animation drama,,fullmetal alchemist movie conqueror shamballa gekij ban hagane no renkinjutsushi shanbara wo yuku mono,yr2005,action adventure animation drama action adventure animation drama action adventure animation drama fullmetal alchemist movie conqueror shamballa gekij ban hagane no renkinjutsushi shanbara wo yuku mono yr2005
69069,Fired Up (2009),Comedy,comedy,,fired up,yr2009,comedy comedy comedy fired up yr2009
69118,In the Electric Mist (2009),Drama|Mystery,drama mystery,,electric mist,yr2009,drama mystery drama mystery drama mystery electric mist yr2009
69122,"Hangover, The (2009)",Comedy|Crime,comedy crime,casino comedy funny hotel las vegas,hangover,yr2009,comedy crime comedy crime comedy crime hangover yr2009 casino comedy funny hotel las vegas
69131,Killshot (2008),Action|Crime|Drama|Thriller,action crime drama thriller,,killshot,yr2008,action crime drama thriller action crime drama thriller action crime drama thriller killshot yr2008
69134,Antichrist (2009),Drama|Fantasy,drama fantasy,,antichrist,yr2009,drama fantasy drama fantasy drama fantasy antichrist yr2009
69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller,crime drama horror thriller,,sweeney todd,yr2006,crime drama horror thriller crime drama horror thriller crime drama horror thriller sweeney todd yr2006
69211,Boy Eats Girl (2005),Comedy|Horror,comedy horror,,boy eats girl,yr2005,comedy horror comedy horror comedy horror boy eats girl yr2005
69224,Marius and Jeanette (Marius et Jeannette) (1997),Comedy|Drama|Romance,comedy drama romance,,marius jeanette marius et jeannette,yr1997,comedy drama romance comedy drama romance comedy drama romance marius jeanette marius et jeannette yr1997
69227,Ernest Rides Again (1993),Children|Comedy,children comedy,,ernest rides again,yr1993,children comedy children comedy children comedy ernest rides again yr1993
69251,Special (2006),Drama|Fantasy,drama fantasy,,special,yr2006,drama fantasy drama fantasy drama fantasy special yr2006
69275,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror,action adventure comedy horror,,dead snow d d sn,yr2009,action adventure comedy horror action adventure comedy horror action adventure comedy horror dead snow d d sn yr2009
69278,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,action adventure comedy scifi,,land lost,yr2009,action adventure comedy scifi action adventure comedy scifi action adventure comedy scifi land lost yr2009
69304,Imagine That (2009),Comedy|Drama|Fantasy,comedy drama fantasy,,imagine,yr2009,comedy drama fantasy comedy drama fantasy comedy drama fantasy imagine yr2009
69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,crime drama thriller,,taking pelham,yr2009,crime drama thriller crime drama thriller crime drama thriller taking pelham yr2009
69394,"Stoning of Soraya M., The (2008)",Crime|Drama,crime drama,,stoning soraya m,yr2008,crime drama crime drama crime drama stoning soraya m yr2008
69406,"Proposal, The (2009)",Comedy|Romance,comedy romance,,proposal,yr2009,comedy romance comedy romance comedy romance proposal yr2009
69436,Year One (2009),Adventure|Comedy,adventure comedy,,year,yr2009,adventure comedy adventure comedy adventure comedy year yr2009
69453,"Land That Time Forgot, The (1975)",Adventure|Sci-Fi,adventure scifi,,land time forgot,yr1975,adventure scifi adventure scifi adventure scifi land time forgot yr1975
69469,Garfield's Pet Force (2009),Animation,animation,,garfield s pet force,yr2009,animation animation animation garfield s pet force yr2009
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,action drama thriller war,war,hurt locker,yr2008,action drama thriller war action drama thriller war action drama thriller war hurt locker yr2008 war
69495,Breakfast with Scot (2007),Drama|Romance,drama romance,,breakfast scot,yr2007,drama romance drama romance drama romance breakfast scot yr2007
69516,"Limits of Control, The (2009)",Crime|Drama|Film-Noir,crime drama filmnoir,,limits control,yr2009,crime drama filmnoir crime drama filmnoir crime drama filmnoir limits control yr2009
69524,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,action adventure thriller,,raiders lost ark adaptation,yr1989,action adventure thriller action adventure thriller action adventure thriller raiders lost ark adaptation yr1989
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,action adventure scifi,bad plot michael bay needed more autobots plot holes ridiculous shia labeouf stop using useless characters for filler,transformers revenge fallen,yr2009,action adventure scifi action adventure scifi action adventure scifi transformers revenge fallen yr2009 bad plot michael bay needed more autobots plot holes ridiculous shia labeouf stop using useless characters for filler
69529,Home (2009),Documentary,documentary,,home,yr2009,documentary documentary documentary home yr2009
69604,Whatever Works (2009),Comedy|Romance,comedy romance,,whatever works,yr2009,comedy romance comedy romance comedy romance whatever works yr2009
69606,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,comedy fantasy romance,,ghosts girlfriends past,yr2009,comedy fantasy romance comedy fantasy romance comedy fantasy romance ghosts girlfriends past yr2009
69640,Public Enemies (2009),Crime|Drama|Thriller,crime drama thriller,,public enemies,yr2009,crime drama thriller crime drama thriller crime drama thriller public enemies yr2009
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,action adventure animation children comedy romance,,ice age dawn dinosaurs,yr2009,action adventure animation children comedy romance action adventure animation children comedy romance action adventure animation children comedy romance ice age dawn dinosaurs yr2009
69654,Prison Break: The Final Break (2009),Action|Drama|Thriller,action drama thriller,,prison break final break,yr2009,action drama thriller action drama thriller action drama thriller prison break final break yr2009
69685,Daria: Is It College Yet? (2002),Animation|Comedy,animation comedy,,daria college yet,yr2002,animation comedy animation comedy animation comedy daria college yet yr2002
69712,My Sister's Keeper (2009),Drama,drama,,my sister s keeper,yr2009,drama drama drama my sister s keeper yr2009
69720,Hood of Horror (2006),Comedy|Drama|Horror,comedy drama horror,,hood horror,yr2006,comedy drama horror comedy drama horror comedy drama horror hood horror yr2006
69746,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,action adventure animation horror,,watchmen tales black freighter,yr2009,action adventure animation horror action adventure animation horror action adventure animation horror watchmen tales black freighter yr2009
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,comedy drama romance,artistic funny humorous inspiring intelligent quirky romance zooey deschanel,days summer,yr2009,comedy drama romance comedy drama romance comedy drama romance days summer yr2009 artistic funny humorous inspiring intelligent quirky romance zooey deschanel
69784,Brüno (Bruno) (2009),Comedy,comedy,,br no bruno,yr2009,comedy comedy comedy br no bruno yr2009
69805,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy,action adventure fantasy,,librarian curse judas chalice,yr2008,action adventure fantasy action adventure fantasy action adventure fantasy librarian curse judas chalice yr2008
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,adventure fantasy mystery romance,,harry potter half blood prince,yr2009,adventure fantasy mystery romance adventure fantasy mystery romance adventure fantasy mystery romance harry potter half blood prince yr2009
69849,Roots (1977),Drama|War,drama war,,roots,yr1977,drama war drama war drama war roots yr1977
69860,Eichmann (2007),Drama|War,drama war,,eichmann,yr2007,drama war drama war drama war eichmann yr2007
69904,Open Water 2: Adrift (2006),Drama|Thriller,drama thriller,,open water adrift,yr2006,drama thriller drama thriller drama thriller open water adrift yr2006
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,drama fantasy,,imaginarium doctor parnassus,yr2009,drama fantasy drama fantasy drama fantasy imaginarium doctor parnassus yr2009
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,documentary,,days porn k days porn,yr2008,documentary documentary documentary days porn k days porn yr2008
69988,Humpday (2009),Comedy,comedy,,humpday,yr2009,comedy comedy comedy humpday yr2009
70015,Polytechnique (2009),Crime|Drama,crime drama,,polytechnique,yr2009,crime drama crime drama crime drama polytechnique yr2009
70159,Orphan (2009),Drama|Horror|Mystery|Thriller,drama horror mystery thriller,,orphan,yr2009,drama horror mystery thriller drama horror mystery thriller drama horror mystery thriller orphan yr2009
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance,comedy drama romance,,ugly truth,yr2009,comedy drama romance comedy drama romance comedy drama romance ugly truth yr2009
70206,"Collector, The (2009)",Crime|Horror|Thriller,crime horror thriller,,collector,yr2009,crime horror thriller crime horror thriller crime horror thriller collector yr2009
70208,"Perfect Getaway, A (2009)",Horror|Thriller,horror thriller,,perfect getaway,yr2009,horror thriller horror thriller horror thriller perfect getaway yr2009
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,mystery scifi thriller,intelligent sci-fi,district,yr2009,mystery scifi thriller mystery scifi thriller mystery scifi thriller district yr2009 intelligent sci-fi
70293,Julie & Julia (2009),Comedy|Drama|Romance,comedy drama romance,,julie julia,yr2009,comedy drama romance comedy drama romance comedy drama romance julie julia yr2009
70301,Obsessed (2009),Crime|Drama|Thriller,crime drama thriller,,obsessed,yr2009,crime drama thriller crime drama thriller crime drama thriller obsessed yr2009
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,adventure children fantasy scifi thriller,,race witch mountain,yr2009,adventure children fantasy scifi thriller adventure children fantasy scifi thriller adventure children fantasy scifi thriller race witch mountain yr2009
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,comedy drama musical romance,,hannah montana movie,yr2009,comedy drama musical romance comedy drama musical romance comedy drama musical romance hannah montana movie yr2009
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,action adventure scifi thriller,,g joe rise cobra,yr2009,action adventure scifi thriller action adventure scifi thriller action adventure scifi thriller g joe rise cobra yr2009
70361,12 Rounds (2009),Action|Thriller,action thriller,,rounds,yr2009,action thriller action thriller action thriller rounds yr2009
